pattani_003377,d iː ˧ . s a ˨˩ . t ɤː ˧ . d iː ˥˩,dev_audio00/pattani_003377.mp3
pattani_003495,ph ɛ ŋ ˧ . s ɔː ˧ . d aː ˧ . ʔ aː ˧ . h ɤː ˥˩,dev_audio00/pattani_003495.mp3
pattani_003647,l a ˦˥ . th aw ˧ . ʔ aː ˧ . h a ˨˩ . p ɤː t̚ ˥˩,dev_audio00/pattani_003647.mp3
pattani_003696,ʔ aː ˧ . b ɛː t̚ ˨˩ . th a ˨˩ . s aː ˧ . ʔ o m ˧ . k aː ˧ . s aː ˥˩,dev_audio00/pattani_003696.mp3
pattani_003852,j a ˦˥ . s u ˨˩ . ph aː ˧ . w i ˦˥ . ʔ aː ˧,dev_audio00/pattani_003852.mp3
pattani_003999,n a ˦˥ . m a ˦˥ . h aː ˧ . ʔ a ˨˩ . b ɤː ˧ . t͡ɕh aː ˥˩,dev_audio00/pattani_003999.mp3
pattani_004150,b iː ˧ . d ɔʔ ˨˩ . ph aː ˧ . w i ˦˥ . ʔ aː ˧,dev_audio00/pattani_004150.mp3
pattani_004255,d ɔː ˧ . m ɛː ˧ . d aː ˥˩ . ʔ aː ˧ . w i ˦˥ . k aː n ˧,dev_audio00/pattani_004255.mp3
pattani_004316,l a ˦˥ . kh ɔː ˧ . d aː ˧ . ʔ aː ˧ . b ua̯ ˧,dev_audio00/pattani_004316.mp3
pattani_004531,s ɛː ˧ . l a ˦˥ . p ɤː ˧ . w eː ˧,dev_audio00/pattani_004531.mp3
pattani_004663,th uː ˧ . h a ŋ ˧ . k ɛː ˧ . d iː ˥˩,dev_audio00/pattani_004663.mp3
pattani_004814,b iː ˧ . d aw ˧ . ph a ˦˥ . s iː ˩˩˦,dev_audio00/pattani_004814.mp3
pattani_004925,t iː ˧ . m aː ˧ . d i ˨˩ . ʔ aː ˧ . w eʔ ˦˥,dev_audio00/pattani_004925.mp3
pattani_004963,n a ŋ ˧ . h aː ˧ . m a ˦˥ . n i ˦˥ . s a ŋ ˩˩˦ . ʔ aː ˧,dev_audio00/pattani_004963.mp3
pattani_004983,ʔ a t̚ ˨˩ . s a ˨˩ . l aː ˧ . m uː ˧ . th aj ˦˥,dev_audio00/pattani_004983.mp3
pattani_005000,n a ˦˥ . m a ˦˥ . h aː ˧ . ʔ a ˨˩ . b ɔː ˧ . r i ˦˥ . t uː ˧,dev_audio00/pattani_005000.mp3
pattani_005205,d iː ˧ . s a ˨˩ . k aː t̚ ˨˩ . d ɔː ˧ . r oː ˧ . k r oː ˧,dev_audio00/pattani_005205.mp3
pattani_005231,m a ˦˥ . d ɛː ˧ . ʔ aː ˧ . d ɔː ˧ . kh eː ˧ . s aː ˧,dev_audio00/pattani_005231.mp3
pattani_005386,l a ˦˥ . h ɤː ˩˩˦ . ʔ aː ˧ . s i ˨˩ . kh ɤː ˧ . n iː ˥˩,dev_audio00/pattani_005386.mp3
pattani_005409,p aː ˧ . ʔ aː ˧ . d i ˨˩ . k aː ˧ . b aː ˧ . r oː ˥˩,dev_audio00/pattani_005409.mp3
pattani_005493,t iː ˧ . m aː ˧ . d i ˨˩ . ʔ aː ˧,dev_audio00/pattani_005493.mp3
pattani_005556,w iː ˧ . s uː ˩˩˦ . d ɔʔ ˨˩,dev_audio00/pattani_005556.mp3
pattani_005576,k aː ˧ . l uː ˧ . s aːj ˩˩˦ . f aː ˧ . n eː ˧ . kh iː ˧,dev_audio00/pattani_005576.mp3
pattani_005629,h aː ˧ . m i ˦˥ . s aː ˩˩˦ . ʔ aː ˧ . w eː ˧ . s aː ˩˩˦,dev_audio00/pattani_005629.mp3
pattani_005657,k aː n ˧ . m i ŋ ˧ . ʔ aː ˧ . j a ˦˥ . kh ɤː ˥˩,dev_audio00/pattani_005657.mp3
pattani_005837,p aː ˧ . s a ˨˩ . t ɤː ˧ . d ɔː ˧ . kh uː ˧ . th o n ˧,dev_audio00/pattani_005837.mp3
pattani_005854,k aː ˧ . w ɛː n ˧ . th aː ˧ . n eː ˧ . m aj ˦˥ . n ua̯ ˧,dev_audio00/pattani_005854.mp3
pattani_005960,th a ˨˩ . w aː ˧ . ʔ a ˨˩ . s aː ˧ . ʔ a ˨˩ . b aː ˧ . th i ˦˥ . k aː p̚ ˨˩,dev_audio00/pattani_005960.mp3
pattani_006144,n a ŋ ˧ . h aː ˧ . m a ˦˥ . n i ˦˥ . s a ŋ ˩˩˦ . k aː t̚ ˨˩,dev_audio00/pattani_006144.mp3
pattani_006158,l a n ˩˩˦ . kh w aː ˧ . ʔ aː ˧ . s i ˨˩ . t aː ˧,dev_audio00/pattani_006158.mp3
pattani_006252,d iː ˧ . ʔ aː ˧ . d ɔː ˧ . kh u m ˧,dev_audio00/pattani_006252.mp3
pattani_006260,t iː ˧ . m aː ˧ . n i ˦˥ . h aː ˩˩˦ . n ua̯ ˥˩,dev_audio00/pattani_006260.mp3
pattani_006339,d ɛː ˧ . m ɔː ˧ . b uː ˧ . k ɛː ˥˩,dev_audio00/pattani_006339.mp3
pattani_006514,j a ˦˥ . h a ˨˩ . kh eː ˧ . b aː ˧ . r i ˦˥ . ʔ aː ˧,dev_audio00/pattani_006514.mp3
pattani_006617,l e m ˦˥ . kh uː ˧ . d aː ˥˩,dev_audio00/pattani_006617.mp3
pattani_006651,k a ˨˩ . t ua̯ ˧ . ʔ aː ˧ . w i ˦˥ . p aː ˧,dev_audio00/pattani_006651.mp3
pattani_006670,ʔ aː ˧ . n aw ˦˥ . s a ˨˩ . m uː ˧ . r i ˦˥ . d eː t̚ ˨˩,dev_audio00/pattani_006670.mp3
pattani_006730,d ua̯ ŋ ˧ . kh iː ˧ . b aː ˧ . r i ˦˥ . ʔ aː ˧,dev_audio00/pattani_006730.mp3
pattani_006743,ph ɯː ˧ . l iː ˧ . ʔ aː ˧ . b aː t̚ ˨˩,dev_audio00/pattani_006743.mp3
pattani_006783,h ɔ n ˧ . ʔ aː ˧ . kh aw ˥˩ . k eʔ ˨˩,dev_audio00/pattani_006783.mp3
pattani_006795,n a ˦˥ . m uː ˧ . th a ˨˩ . b aː t̚ ˨˩,dev_audio00/pattani_006795.mp3
pattani_006811,m ɔʔː ˧ . j e ŋ ˥˩ . p aː ˧ . p aː ˧,dev_audio00/pattani_006811.mp3
pattani_006815,s aː ˧ . h aw ˥˩ . kh a ˨˩ . ʔ aː ˧ . w i ˦˥ . ʔ aː t̚ ˥˩,dev_audio00/pattani_006815.mp3
pattani_006845,ph aː ˧ . d iː ˧ . ʔ aː ˧ . d ɔː ˧ . kh o m ˧ . th ɯː ˥˩,dev_audio00/pattani_006845.mp3
pattani_006942,m aw ˧ . j e ŋ ˧ . p ɔː ŋ ˧ . ʔ aː ˧ . h i ʔ ˥˩,dev_audio00/pattani_006942.mp3
pattani_007242,m aw ˧ . n aː ˧ . k ɛː ˧ . th aː ˧,dev_audio00/pattani_007242.mp3
pattani_007264,k a ˨˩ . t u ˨˩ . ʔ aː ˧ . j a ˦˥ . d iː ˥˩,dev_audio00/pattani_007264.mp3
pattani_007310,t iː ˧ . m aː ˧ . d i ˨˩ . ʔ aː ˧ . r a ˦˥ . k oː ˧ . m aː ˧ . t͡ɕh ɔː ˧,dev_audio00/pattani_007310.mp3
pattani_007324,m iː ˧ . t aw ˧ . t uː ˧ . l eː ˧ . t uː ˧,dev_audio00/pattani_007324.mp3
pattani_007342,j a ˦˥ . s a ˨˩ . t ɤː ˧ . b aː ˧ . r i ˦˥ . kh aː ˥˩,dev_audio00/pattani_007342.mp3
pattani_007444,m iː ˧ . t aw ˧ . ph aʔ ˦˥ . t oː ˧,dev_audio00/pattani_007444.mp3
pattani_007457,s aː ˧ . h ɔʔ ˦˥ . k uː ˧ . s a ˨˩ . ʔ aː ˧ . k ɛː t̚ ˨˩,dev_audio00/pattani_007457.mp3
pattani_007556,d iː ˧ . k ɔː ˧ . l eː ˧ . w i ˦˥ . ʔ aː t̚ ˥˩,dev_audio00/pattani_007556.mp3
pattani_007647,j a ˦˥ . w i ˦˥ . th aː ˧ . s a ˨˩ . ʔ aː ˧ . w i ˦˥ . t ɔː ˧,dev_audio00/pattani_007647.mp3
pattani_007814,m iː ˧ . s iː ˧ . ʔ aː ˧ . d aː ˧ . kh ɔ ʔ o m ˧ . t ua̯ ˧,dev_audio00/pattani_007814.mp3
pattani_007847,m iː ˧ . n a ˦˥ . w eː ˧ . ph aː t̚ ˥˩,dev_audio00/pattani_007847.mp3
pattani_007934,k aː n ˧ . m i ŋ ˥˩ . kh aː ˧ . d aː ˧,dev_audio00/pattani_007934.mp3
pattani_008170,d ɛː ˧ . m ɔː ˧ . r i ˦˥ . k aː ˧ . d iː ˧ . d uː ˧,dev_audio00/pattani_008170.mp3
pattani_008229,m a ˦˥ . h aː t̚ ˨˩ . ʔ a ˨˩ . w ɤː ˧ . b aː ˥˩,dev_audio00/pattani_008229.mp3
pattani_008313,m iː n ˧ . th a ˨˩ . w eː ˧ . k a ˨˩ . th ɔː t̚ ˥˩,dev_audio00/pattani_008313.mp3
pattani_008334,ph ɛ ŋ ˧ . s ɔː ˧ . l a ˦˥ . ʔ ɤː ˧,dev_audio00/pattani_008334.mp3
pattani_008464,m a ˦˥ . h aː t̚ ˨˩ . ʔ a ˨˩ . f a ˦˥ . k uː ˧ . r a ˦˥ . b ua̯ ˧,dev_audio00/pattani_008464.mp3
pattani_008468,l a ˦˥ . b uː ˧ . ʔ a ˨˩ . d aːj ˧,dev_audio00/pattani_008468.mp3
pattani_008491,ʔ aː t̚ ˥˩ . ʔ o t̚ ˨˩ . w ɔː ˧ . d ia̯w ˧ . j ɔː ˧,dev_audio00/pattani_008491.mp3
pattani_008520,h eː ˧ . s a ˨˩ . kh aː ˧ . th ɔː ˧ . ʔ aː ˧ . k uː ˧ . w i ˦˥ . n aː ˥˩,dev_audio00/pattani_008520.mp3
pattani_008767,ʔ aː ˧ . b ɛː t̚ ˨˩ . th a ˨˩ . ʔ aː ˧ . k u ˨˩ . b aː ˧ . r i ˦˥ . t̚ ˨˩,dev_audio00/pattani_008767.mp3
pattani_008807,m ɔʔ ˦˥ . j e ŋ ˧ . p oː ˧ . s a ˨˩ . ʔ aː ˧ . kh aː t̚ ˥˩,dev_audio00/pattani_008807.mp3
pattani_008825,t oʔ ˦˥ . j aː ˧ . ʔ i ˨˩ . d ɔː ˧ . ʔ aː ˧ . w eː ˧,dev_audio00/pattani_008825.mp3
pattani_008829,s aː ˧ . h aw ˥˩ . kh a ˨˩ . ʔ aː ˧ . b aː t̚ ˨˩,dev_audio00/pattani_008829.mp3
pattani_009176,b iː ˧ . d aw ˧ . ph a ˦˥ . w eː t̚ ˥˩,dev_audio00/pattani_009176.mp3
pattani_009330,m i ŋ ˧ . kh aː ˥˩ . d aː ˧ . ʔ aː ˧ . b aː ˧,dev_audio00/pattani_009330.mp3
pattani_009333,d ɛː ˧ . m ɔː ˧ . b uː ˧ . k ɛː ˥˩,dev_audio00/pattani_009333.mp3
pattani_009343,h aː ˧ . w ɔː ˧ . r i ˦˥ . k aː t̚ ˥˩,dev_audio00/pattani_009343.mp3
pattani_009371,t͡ɕ eʔ ˦˥ . t u ˨˩ . j aː ˧ . ʔ aː ˧ . w eː t̚ ˥˩,dev_audio00/pattani_009371.mp3
pattani_009395,s a ˨˩ . l u ˦˥ . p oː ˧ . h a ˨˩ . ʔ aː t̚ ˥˩,dev_audio00/pattani_009395.mp3
pattani_009473,s ɛː ˧ . n a ˦˥ . h a ˨˩ . p uː ˧ . j a ˦˥ . n aʔ ˦˥,dev_audio00/pattani_009473.mp3
pattani_009523,k aː ˧ . w ɛː n ˧ . th aː ˧ . n ɔʔ ˦˥ . k eː ˧ . n a m ˧ . n ɔʔ ˦˥,dev_audio00/pattani_009523.mp3
pattani_009569,k aː ˧ . w ɛː n ˧ . th aː ˦˥ . n eː ˧ . s aː ˩˩˦ . n a m ˦˥ . n ɔʔ ˦˥,dev_audio00/pattani_009569.mp3
pattani_009797,m aː ˧ . kh a ˨˩ . w aː n ˧ . t u ˨˩ . ph aː ˥˩,dev_audio00/pattani_009797.mp3
pattani_009861,m a ˦˥ . t aː ˧ . kh aw ˥˩ . ʔ aː ˧ . d i ˨˩ . ʔ aː t̚ ˨˩,dev_audio00/pattani_009861.mp3
pattani_010260,ph ɯː ˧ . l iː ˧ . s a ˨˩ . ʔ aː ˧ . w eː t̚ ˥˩,dev_audio00/pattani_010260.mp3
pattani_010340,p iː ˧ . j a ŋ ˧ . k ɤː ˧ . ʔ aː ˧ . kh i ˦˥ . b aː ˧,dev_audio00/pattani_010340.mp3
pattani_010422,m iː ˧ . n aw ˦˥ . kh aː ˧ . w i ˦˥ . ʔ aː t̚ ˥˩,dev_audio00/pattani_010422.mp3
pattani_010423,t a ˨˩ . d ɔʔ ˨˩ . t aː ˧ . w aʔ ˦˥ . t aː ˧ . p iː s ˦˥ . p iː ˥˩,dev_audio00/pattani_010423.mp3
pattani_010469,p aː ˧ . h aː ˧ . ʔ aː ˧ . t u ˨˩ . n iː ˧,dev_audio00/pattani_010469.mp3
pattani_010699,m uː ˧ . s ɔː ˧ . d aː ˧ . ʔ ɔː ˧ . h i ˦˥ . k ɛː ˧,dev_audio00/pattani_010699.mp3
pattani_010868,kh w ɛː m ˧ . p aw ˧ . s a ˨˩ . n aː ˧ . th i ˦˥ . w aː t̚ ˥˩,dev_audio00/pattani_010868.mp3
pattani_010876,m a ˦˥ . w ɤː ˧ . b a t̚ ˨˩,dev_audio00/pattani_010876.mp3
pattani_010878,p aː ˧ . s a ˨˩ . t aː ˧ . b ɔː ˧ . r i ˦˥ . k aːj ˧,dev_audio00/pattani_010878.mp3
pattani_010909,l ɛː m ˧ . m a ˦˥ . d ɛː ˧ . l ɛː ˧ . m a ŋ ˧,dev_audio00/pattani_010909.mp3
pattani_011080,s ɛː ˧ . d aː ˧ . ʔ aː ˧ . h i ˨˩ . m a ˦˥ . t aː ˧,dev_audio00/pattani_011080.mp3
pattani_011107,m iː ˧ . t aw ˧ . kh aʔ ˦˥ . t oː ˧,dev_audio00/pattani_011107.mp3
pattani_011206,n a ˦˥ . r iː ˧ . b a ˨˩ . ʔ aː ˧ . d ɔː ŋ ˧,dev_audio00/pattani_011206.mp3
pattani_011350,n a ŋ ˧ . kh aː ˧ . m a ˦˥ . n i ˦˥ . s aː ˧,dev_audio00/pattani_011350.mp3
pattani_011367,t iː ˧ . m aː ˧ . d aːj ˧ . ʔ a ˨˩ . h ɤː p̚ ˥˩,dev_audio00/pattani_011367.mp3
pattani_011498,ʔ oː ˧ . b u ˨˩ . k aː ˧ . d aː ˥˩,dev_audio00/pattani_011498.mp3
pattani_011662,d ɔʔ ˨˩ . ŋ i ˦˥ . s a ˨˩ . ŋ aː ˧ . ʔ aː ˧ . kh eː t̚ ˥˩,dev_audio00/pattani_011662.mp3
pattani_011684,ʔ ɔː ˧ . r a t̚ ˦˥ . th uː ˧ . w ɔː ˧ . t iː n ˧,dev_audio00/pattani_011684.mp3
pattani_011832,k aː ˧ . w ɛː n ˧ . m iː ˧ . t aw ˧ . s a ˨˩ . m aʔ ˨˩,dev_audio00/pattani_011832.mp3
pattani_011839,w a ŋ ˧ . kh aː ˧ . s a ˨˩ . t ɤː ˧ . t͡ɕh a ˦˥ . l eː ˧ . k r i ˦˥ . b aː ˥˩,dev_audio00/pattani_011839.mp3
pattani_011850,b uː ˧ . d aː ˧ . th i ˦˥ . p ɔː n ˧,dev_audio00/pattani_011850.mp3
pattani_011989,l a n ˩˩˦ . t ua̯ ˧ . ʔ aː ˧ . s a ˨˩ . t ɤː ˧ . m a ˦˥ . r i ˦˥ . k aː ˧,dev_audio00/pattani_011989.mp3
pattani_012006,p a ˨˩ . t u ˨˩ . h a ˨˩ . l ua̯ ŋ ˩˩˦,dev_audio00/pattani_012006.mp3
pattani_012152,d ɛː ˧ . m ɔː ˧ . kh a ˦˥ . r iː ˧ . m a ˦˥ . ph a ˦˥ . m aː ˧ . n iː ˥˩,dev_audio00/pattani_012152.mp3
pattani_012171,m iː ˧ . s iː ˧ . ʔ a ˨˩ . d aːw ˥˩,dev_audio00/pattani_012171.mp3
pattani_012201,m aː ˧ . kh a ˨˩ . w aː n ˧ . t u ˨˩ . ph aː ˥˩,dev_audio00/pattani_012201.mp3
pattani_012374,t iː ˧ . m aː ˧ . d i ˨˩ . ʔ aː ˧ . b aː t̚ ˨˩,dev_audio00/pattani_012374.mp3
pattani_012384,m uː ˧ . j oː ˧ . b uː ˧ . l a ˦˥ . kh ɔː ˧ . p uː ˧,dev_audio00/pattani_012384.mp3
pattani_012414,n ɤː ˧ . m a ˦˥ . d oː ˧ . d uː ˧,dev_audio00/pattani_012414.mp3
pattani_012479,d ɛː ˧ . m ɔː ˧ . ph i ˦˥ . d iː ˧,dev_audio00/pattani_012479.mp3
pattani_012535,l iː ˧ . ph e ŋ ˧ . s a ˨˩ . m aj ˧,dev_audio00/pattani_012535.mp3
pattani_012589,m iː ˧ . n a ˦˥ . d oː ˧ . ʔ aː ˧ . b aː t̚ ˨˩,dev_audio00/pattani_012589.mp3
pattani_012652,ʔ aː ˧ . b ɛː ˧ . th i ˨˩ . ʔ aː ˧ . h ua̯ ˩˩˦,dev_audio00/pattani_012652.mp3
pattani_012655,m a ˦˥ . t aː ˧ . d oː ˧ . d oʔ ˨˩ . m a ˦˥ . ph aː ˧ . m a ˦˥ . n oː ˧,dev_audio00/pattani_012655.mp3
pattani_012768,p aː ˧ . s a ˨˩ . t ɤː ˧ . d iː ˥˩ . ʔ a m ˧ . s aj ˧,dev_audio00/pattani_012768.mp3
pattani_012814,b uː ˧ . d aː ˧ . j u ˦˥ . t ɛː ˧,dev_audio00/pattani_012814.mp3
pattani_012952,m aw ˧ . kh uː ˧ . s a ˨˩ . l aː ˧ . th iː ˧,dev_audio00/pattani_012952.mp3
pattani_013041,j ɔː ˧ . m aː ˧ . r iː ˧ . s aː ˩˩˦ . th ɔː ˧ . d iː ˥˩,dev_audio00/pattani_013041.mp3
pattani_013076,m iː ˧ . t aw ˧ . t uː ˧ . l eː ˧ . t uː ˧,dev_audio00/pattani_013076.mp3
pattani_013077,ʔ aː ˧ . b ɛː t̚ ˨˩ . ʔ aː ˧ . s a ˨˩ . k u ʔ ˨˩,dev_audio00/pattani_013077.mp3
pattani_013105,k aː n ˧ . m i ŋ ˥˩ . s a ˨˩ . ʔ aː ˧ . r u ˦˥ . p a ˨˩ . th aː ˧,dev_audio00/pattani_013105.mp3
pattani_013154,l a n ˩˩˦ . th ɤː ˧ . ʔ aː ˧ . d iː ˥˩,dev_audio00/pattani_013154.mp3
pattani_013192,m aw ˧ . s a ˨˩ . t ua̯ ˧ . d ɔː ˧ . ʔ aː ˧ . b u ʔ ˨˩,dev_audio00/pattani_013192.mp3
pattani_013274,kh w ɛː m ˧ . ph aj ˧ . w eː ˧ . r i ˦˥ . k aː t̚ ˥˩,dev_audio00/pattani_013274.mp3
pattani_013311,ʔ aː ˧ . n ɔʔ ˦˥ . s a ˨˩ . k ɤː ˧ . d ɔː p̚ ˨˩,dev_audio00/pattani_013311.mp3
pattani_013379,ʔ aː ˧ . n eː ˧ . b ɔʔ ˨˩ . th aː ˧ . r u ˦˥ . k aː ˧ . b aː t̚ ˨˩,dev_audio00/pattani_013379.mp3
pattani_013390,k aː ˧ . w ɛː n ˧ . th aː ˦˥ . n eː ˧ . w i ˦˥ . n a m ˦˥ . n ua̯ ˧,dev_audio00/pattani_013390.mp3
pattani_013617,ʔ ɔː ˧ . r a ˦˥ . s uː ˧ . th ɔː ˧ . w i ˦˥ . n aː ˥˩,dev_audio00/pattani_013617.mp3
pattani_013796,th uː ˧ . b aː ˧ . r i ˦˥ . s aː t̚ ˨˩,dev_audio00/pattani_013796.mp3
